sensor_id,temperature,pressure,humidity,event_time
sensor_1,20.05,1013.75,49.87,1723955583132
sensor_2,25.21,1200.13,59.89,1723955583132
sensor_0,15.04,800.42,40.07,1723955583142
sensor_1,20.37,1013.76,50.06,1723955583142
sensor_2,25.13,1200.28,60.24,1723955583142
sensor_0,15.16,799.86,40.15,1723955583152
sensor_1,20.08,1013.5,50.33,1723955583152
sensor_2,25.27,1200.25,60.26,1723955583152
sensor_0,14.95,800.11,40.06,1723955583163
sensor_1,20.56,1013.13,50.19,1723955583163
sensor_2,25.42,1200.77,60.54,1723955583163
sensor_0,15.38,800.48,40.26,1723955583173
sensor_1,20.63,1013.21,50.32,1723955583173
sensor_2,25.74,1201.05,60.67,1723955583173
sensor_0,15.18,799.96,40.33,1723955583183
sensor_1,20.63,1013.85,50.45,1723955583183
sensor_2,25.82,1201.16,60.73,1723955583183
sensor_0,15.41,800.51,40.22,1723955583193
sensor_1,20.4,1013.53,50.73,1723955583193
sensor_2,25.85,1200.73,60.86,1723955583193
sensor_0,15.16,800.48,40.4,1723955583204
sensor_1,20.56,1014.23,50.74,1723955583204
sensor_2,26.23,1200.67,60.92,1723955583204
sensor_0,15.4,800.19,40.39,1723955583214
sensor_1,20.92,1014.06,50.82,1723955583214
sensor_2,26.18,1200.65,61.06,1723955583214
sensor_0,15.62,800.33,40.4,1723955583224
sensor_1,20.83,1014.08,51.01,1723955583224
sensor_2,26.1,1200.87,61.31,1723955583224
sensor_0,15.66,800.88,40.38,1723955583234
sensor_1,20.89,1013.84,50.89,1723955583234
sensor_2,26.28,1201.83,61.32,1723955583234
sensor_0,15.41,800.76,40.61,1723955583245
sensor_1,21.32,1014.11,51.06,1723955583245
sensor_2,26.8,1202.08,61.58,1723955583245
sensor_0,15.7,800.28,40.56,1723955583255
sensor_1,20.99,1014.47,51.09,1723955583255
sensor_2,26.94,1201.21,61.69,1723955583255
sensor_0,15.59,801.04,40.69,1723955583265
sensor_1,21.1,1014.57,51.29,1723955583265
sensor_2,27.03,1201.51,61.92,1723955583265
sensor_0,15.82,801.1,40.69,1723955583275
sensor_1,21.28,1014.64,51.43,1723955583275
sensor_2,26.99,1201.57,61.99,1723955583275
sensor_0,15.81,800.96,40.6,1723955583285
sensor_1,21.1,1014.85,51.24,1723955583285
sensor_2,27.3,1201.85,61.97,1723955583285
sensor_0,15.81,800.73,40.64,1723955583295
sensor_1,21.58,1015.18,51.34,1723955583296
sensor_2,27.11,1202.13,62.15,1723955583296
sensor_0,15.83,801.1,40.78,1723955583306
sensor_1,21.33,1014.64,51.5,1723955583306
sensor_2,27.24,1201.96,62.24,1723955583306
sensor_0,15.61,801.01,40.7,1723955583316
sensor_1,21.62,1014.54,51.42,1723955583316
sensor_2,27.49,1202.29,62.47,1723955583316
sensor_0,15.68,800.72,40.82,1723955583326
sensor_1,21.91,1014.87,51.77,1723955583326
sensor_2,27.58,1201.95,62.51,1723955583326
sensor_0,15.73,800.88,40.83,1723955583336
sensor_1,21.98,1014.72,51.61,1723955583336
sensor_2,27.36,1202.27,62.58,1723955583336
sensor_0,16.01,801.13,40.87,1723955583347
sensor_1,21.51,1015.41,51.67,1723955583347
sensor_2,27.56,1202.48,62.51,1723955583347
sensor_0,16.04,800.71,40.91,1723955583357
sensor_1,21.99,1014.92,51.89,1723955583357
sensor_2,27.51,1202.52,62.68,1723955583357
sensor_0,16.06,800.95,40.91,1723955583367
sensor_1,21.64,1014.95,51.79,1723955583367
sensor_2,27.67,1202.71,62.64,1723955583367
sensor_0,16.09,800.96,40.85,1723955583377
sensor_1,21.57,1014.6,51.78,1723955583377
sensor_2,27.65,1202.51,62.73,1723955583377
sensor_0,15.83,801.12,40.95,1723955583388
sensor_1,22.19,1015.47,51.91,1723955583388
sensor_2,27.6,1202.66,62.86,1723955583388
sensor_0,15.83,800.94,41.02,1723955583398
sensor_1,21.66,1015.53,51.79,1723955583398
sensor_2,27.71,1202.36,62.84,1723955583398
sensor_0,15.8,801.42,40.92,1723955583408
sensor_1,21.98,1015.05,52.1,1723955583408
sensor_2,27.86,1202.54,62.98,1723955583408
sensor_0,15.82,801.01,41.07,1723955583418
sensor_1,22.02,1015.07,51.87,1723955583418
sensor_2,27.78,1202.71,62.9,1723955583418
sensor_0,15.94,801.18,41.01,1723955583429
sensor_1,22.26,1015.56,51.89,1723955583429
sensor_2,27.87,1202.61,62.99,1723955583429
sensor_0,15.94,800.82,41.0,1723955583439
sensor_1,22.11,1014.87,51.87,1723955583439
sensor_2,27.92,1202.82,62.97,1723955583439
sensor_0,15.81,801.05,40.94,1723955583449
sensor_1,21.82,1014.91,52.04,1723955583449
sensor_2,28.16,1202.68,62.93,1723955583449
sensor_0,16.17,801.14,40.93,1723955583459
sensor_1,22.0,1015.7,51.92,1723955583460
sensor_2,27.78,1202.49,62.93,1723955583460
sensor_0,16.01,800.72,41.06,1723955583470
sensor_1,21.89,1015.79,52.09,1723955583470
sensor_2,27.85,1202.86,63.01,1723955583470
sensor_0,16.1,801.1,40.99,1723955583480
sensor_1,21.69,1014.69,51.93,1723955583480
sensor_2,27.98,1202.51,63.08,1723955583480
sensor_0,15.85,801.23,41.01,1723955583490
sensor_1,22.02,1014.66,51.97,1723955583490
sensor_2,27.73,1202.89,62.96,1723955583490
sensor_0,15.95,800.49,41.06,1723955583501
sensor_1,21.75,1015.3,51.88,1723955583501
sensor_2,28.1,1203.12,62.87,1723955583501
sensor_0,15.8,800.52,40.92,1723955583511
sensor_1,21.74,1015.61,51.81,1723955583511
sensor_2,27.89,1202.56,62.99,1723955583511
sensor_0,15.9,800.73,41.02,1723955583521
sensor_1,21.76,1015.22,51.85,1723955583521
sensor_2,27.92,1202.55,62.95,1723955583521
sensor_0,16.0,801.22,40.92,1723955583531
sensor_1,22.07,1014.59,51.71,1723955583531
sensor_2,27.81,1202.62,62.86,1723955583532
sensor_0,15.79,801.17,41.0,1723955583542
sensor_1,21.8,1014.99,51.82,1723955583542
sensor_2,27.94,1202.68,62.79,1723955583542
sensor_0,15.82,800.98,40.79,1723955583552
sensor_1,22.0,1015.32,51.66,1723955583552
sensor_2,27.8,1203.18,62.72,1723955583552
sensor_0,15.77,800.45,40.78,1723955583562
sensor_1,21.77,1015.18,51.82,1723955583562
sensor_2,27.45,1202.88,62.53,1723955583562
sensor_0,15.99,801.31,40.82,1723955583572
sensor_1,21.59,1015.49,51.71,1723955583573
sensor_2,27.75,1203.03,62.58,1723955583573
sensor_0,15.8,800.86,40.87,1723955583583
sensor_1,21.43,1015.09,51.49,1723955583583
sensor_2,27.46,1202.86,62.54,1723955583583
sensor_0,15.88,800.85,40.77,1723955583593
sensor_1,21.63,1015.22,51.55,1723955583593
sensor_2,27.51,1202.44,62.36,1723955583593
sensor_0,15.89,800.56,40.77,1723955583603
sensor_1,21.26,1015.28,51.61,1723955583603
sensor_2,27.18,1202.77,62.34,1723955583603
sensor_0,15.62,800.8,40.69,1723955583614
sensor_1,21.35,1014.32,51.32,1723955583614
sensor_2,27.25,1201.74,62.15,1723955583614
sensor_0,15.55,801.02,40.59,1723955583624
sensor_1,21.19,1014.5,51.23,1723955583624
sensor_2,26.9,1201.48,62.13,1723955583624
sensor_0,15.52,800.54,40.55,1723955583634
sensor_1,21.41,1014.01,51.33,1723955583634
sensor_2,26.98,1201.9,61.95,1723955583634
sensor_0,15.42,800.66,40.5,1723955583644
sensor_1,20.9,1014.81,51.13,1723955583644
sensor_2,26.66,1201.64,61.91,1723955583644
sensor_0,15.54,800.45,40.48,1723955583654
sensor_1,21.37,1014.76,51.03,1723955583655
sensor_2,26.79,1201.25,61.63,1723955583655
sensor_0,15.47,800.57,40.57,1723955583665
sensor_1,21.04,1014.74,51.02,1723955583665
sensor_2,26.55,1201.07,61.55,1723955583665
sensor_0,15.39,800.25,40.41,1723955583675
sensor_1,20.72,1014.03,51.08,1723955583675
sensor_2,26.33,1200.87,61.34,1723955583675
sensor_0,15.41,800.27,40.35,1723955583685
sensor_1,20.77,1014.38,50.99,1723955583685
sensor_2,26.37,1201.27,61.29,1723955583685
sensor_0,15.32,800.79,40.35,1723955583696
sensor_1,20.79,1013.88,50.68,1723955583696
sensor_2,25.94,1201.31,61.14,1723955583696
sensor_0,15.36,800.34,40.26,1723955583706
sensor_1,20.89,1013.62,50.61,1723955583706
sensor_2,25.76,1201.02,61.02,1723955583706
sensor_0,15.12,800.78,40.22,1723955583716
sensor_1,20.48,1014.19,50.45,1723955583716
sensor_2,26.08,1200.74,60.87,1723955583716
sensor_0,15.23,800.45,40.21,1723955583726
sensor_1,20.43,1013.46,50.61,1723955583727
sensor_2,25.68,1200.34,60.71,1723955583727
sensor_0,15.16,800.45,40.11,1723955583737
sensor_1,20.24,1013.56,50.52,1723955583737
sensor_2,25.75,1200.76,60.56,1723955583737
sensor_0,15.19,800.4,40.2,1723955583747
sensor_1,20.14,1013.18,50.14,1723955583747
sensor_2,25.46,1200.66,60.44,1723955583747
sensor_0,14.93,799.89,40.02,1723955583757
sensor_1,20.12,1012.9,50.2,1723955583757
sensor_2,25.36,1199.78,60.23,1723955583757
sensor_0,15.15,799.93,40.08,1723955583768
sensor_1,20.0,1012.77,50.19,1723955583768
sensor_2,24.94,1199.83,60.08,1723955583768
sensor_0,14.98,800.43,40.08,1723955583778
sensor_1,20.1,1013.37,50.11,1723955583778
sensor_2,24.74,1199.7,60.06,1723955583778
sensor_0,14.91,800.02,39.97,1723955583788
sensor_1,19.92,1012.67,49.99,1723955583788
sensor_2,24.7,1199.3,59.85,1723955583788
sensor_0,14.82,799.69,39.79,1723955583798
sensor_1,19.86,1012.47,49.68,1723955583798
sensor_2,24.54,1199.64,59.69,1723955583798
sensor_0,14.81,799.73,39.94,1723955583808
sensor_1,19.68,1013.17,49.56,1723955583808
sensor_2,24.54,1199.73,59.57,1723955583809
sensor_0,14.82,800.13,39.89,1723955583819
sensor_1,19.47,1013.08,49.57,1723955583819
sensor_2,24.5,1199.77,59.49,1723955583819
sensor_0,14.79,799.86,39.75,1723955583829
sensor_1,19.28,1012.4,49.41,1723955583829
sensor_2,24.24,1199.41,59.35,1723955583829
sensor_0,14.8,799.59,39.72,1723955583839
sensor_1,19.58,1012.97,49.41,1723955583839
sensor_2,24.32,1199.53,59.0,1723955583839
sensor_0,14.61,799.2,39.66,1723955583849
sensor_1,19.54,1012.2,49.35,1723955583849
sensor_2,23.72,1198.44,58.83,1723955583849
sensor_0,14.6,799.84,39.65,1723955583859
sensor_1,19.34,1012.28,49.33,1723955583860
sensor_2,23.98,1198.98,58.72,1723955583860
sensor_0,14.64,799.17,39.65,1723955583870
sensor_1,18.88,1011.98,49.07,1723955583870
sensor_2,23.8,1198.77,58.62,1723955583870
sensor_0,14.4,799.32,39.54,1723955583880
sensor_1,19.07,1012.46,48.96,1723955583880
sensor_2,23.43,1198.22,58.58,1723955583880
sensor_0,14.42,799.3,39.48,1723955583890
sensor_1,18.87,1012.21,48.94,1723955583890
sensor_2,23.34,1197.88,58.38,1723955583890
sensor_0,14.5,799.21,39.43,1723955583901
sensor_1,19.01,1011.72,48.83,1723955583901
sensor_2,23.49,1198.09,58.26,1723955583901
sensor_0,14.43,799.29,39.48,1723955583911
sensor_1,18.7,1011.83,48.65,1723955583911
sensor_2,23.29,1197.92,58.22,1723955583911
sensor_0,14.46,798.88,39.43,1723955583921
sensor_1,18.57,1011.75,48.81,1723955583921
sensor_2,22.96,1198.03,57.98,1723955583921
sensor_0,14.19,799.38,39.37,1723955583931
sensor_1,18.36,1012.46,48.49,1723955583931
sensor_2,22.7,1198.22,57.9,1723955583931
sensor_0,14.27,798.93,39.35,1723955583941
sensor_1,18.43,1011.72,48.65,1723955583942
sensor_2,22.73,1197.74,57.81,1723955583942
sensor_0,14.23,799.09,39.18,1723955583952
sensor_1,18.77,1011.47,48.34,1723955583952
sensor_2,22.62,1197.5,57.67,1723955583952
sensor_0,14.08,799.01,39.3,1723955583962
sensor_1,18.25,1011.63,48.36,1723955583962
sensor_2,22.87,1197.46,57.68,1723955583962
sensor_0,14.15,799.09,39.24,1723955583972
sensor_1,18.54,1011.88,48.43,1723955583972
sensor_2,22.56,1197.21,57.46,1723955583972
sensor_0,14.03,799.25,39.2,1723955583982
sensor_1,18.04,1011.16,48.23,1723955583983
sensor_2,22.29,1197.5,57.55,1723955583983
sensor_0,14.14,799.28,39.2,1723955583993
sensor_1,18.04,1011.47,48.13,1723955583993
sensor_2,22.45,1197.15,57.38,1723955583993
sensor_0,14.22,798.78,39.17,1723955584003
sensor_1,18.03,1011.3,48.08,1723955584003
sensor_2,22.18,1197.63,57.38,1723955584003
sensor_0,14.24,799.32,39.18,1723955584013
sensor_1,18.14,1011.33,48.32,1723955584013
sensor_2,22.02,1197.25,57.17,1723955584013
sensor_0,14.0,798.68,39.12,1723955584023
sensor_1,17.87,1010.93,48.14,1723955584023
sensor_2,22.25,1197.38,57.31,1723955584024
sensor_0,14.21,799.43,39.06,1723955584034
sensor_1,17.9,1010.77,47.99,1723955584034
sensor_2,22.28,1197.36,57.22,1723955584034
sensor_0,14.0,798.74,38.97,1723955584044
sensor_1,18.33,1011.31,48.08,1723955584044
sensor_2,22.21,1197.59,57.11,1723955584044
sensor_0,14.12,798.76,39.03,1723955584054
sensor_1,18.24,1011.45,48.15,1723955584054
sensor_2,22.02,1196.83,57.18,1723955584054
sensor_0,13.96,799.4,39.0,1723955584064
sensor_1,17.89,1011.01,48.08,1723955584064
sensor_2,21.95,1197.26,56.94,1723955584065
sensor_0,14.2,799.29,38.96,1723955584075
sensor_1,17.75,1010.93,47.96,1723955584075
sensor_2,22.22,1196.92,56.96,1723955584075
sensor_0,13.85,798.75,38.94,1723955584085
sensor_1,17.84,1011.58,48.04,1723955584085
sensor_2,21.81,1197.52,56.95,1723955584085
sensor_0,14.14,799.28,38.96,1723955584095
sensor_1,18.12,1010.87,48.01,1723955584095
sensor_2,22.22,1197.4,57.04,1723955584095
sensor_0,14.02,799.36,38.98,1723955584105
sensor_1,18.12,1011.28,47.89,1723955584105
sensor_2,22.01,1197.48,57.11,1723955584105
sensor_0,13.9,799.02,38.93,1723955584116
sensor_1,17.88,1011.19,48.04,1723955584116
sensor_2,21.85,1196.75,57.01,1723955584116
sensor_0,13.83,798.57,39.05,1723955584126
sensor_1,17.99,1011.05,47.88,1723955584126
sensor_2,22.23,1197.25,57.09,1723955584126
sensor_0,14.1,799.42,39.03,1723955584138
sensor_1,17.95,1011.8,47.89,1723955584138
sensor_2,22.09,1197.25,57.08,1723955584138
sensor_0,13.96,799.3,39.11,1723955584150
sensor_1,17.91,1011.73,48.16,1723955584151
sensor_2,22.25,1196.84,57.14,1723955584151
sensor_0,14.14,798.96,39.06,1723955584161
sensor_1,18.31,1011.47,48.18,1723955584161
sensor_2,22.37,1197.66,57.09,1723955584161
sensor_0,13.89,799.26,38.96,1723955584171
sensor_1,17.98,1011.01,48.24,1723955584171
sensor_2,22.11,1196.95,57.13,1723955584171
sensor_0,14.07,799.24,39.0,1723955584182
sensor_1,18.17,1011.6,48.17,1723955584182
sensor_2,22.32,1196.72,57.15,1723955584182
sensor_0,14.07,798.82,39.07,1723955584195
sensor_1,18.4,1011.13,48.12,1723955584195
sensor_2,22.19,1197.09,57.18,1723955584195
sensor_0,14.04,799.09,39.19,1723955584205
sensor_1,18.34,1011.13,48.13,1723955584205
sensor_2,22.2,1196.97,57.26,1723955584205
sensor_0,14.23,799.35,39.18,1723955584216
sensor_1,18.1,1011.67,48.26,1723955584216
sensor_2,22.21,1196.9,57.54,1723955584216
sensor_0,14.02,798.85,39.09,1723955584226
sensor_1,18.42,1011.26,48.33,1723955584226
sensor_2,22.73,1197.79,57.61,1723955584226
sensor_0,14.24,798.73,39.1,1723955584236
sensor_1,18.66,1011.52,48.54,1723955584236
sensor_2,22.62,1197.6,57.71,1723955584236
sensor_0,14.41,799.18,39.17,1723955584246
sensor_1,18.52,1012.05,48.43,1723955584246
sensor_2,22.72,1197.52,57.69,1723955584246
sensor_0,14.09,799.76,39.18,1723955584256
sensor_1,18.35,1011.88,48.58,1723955584256
sensor_2,22.83,1197.92,57.84,1723955584256
sensor_0,14.47,799.45,39.3,1723955584267
sensor_1,18.59,1012.12,48.59,1723955584267
sensor_2,23.03,1197.47,57.91,1723955584267
sensor_0,14.27,799.77,39.29,1723955584277
sensor_1,18.65,1012.07,48.7,1723955584277
sensor_2,23.1,1197.52,57.9,1723955584277
sensor_0,14.43,799.16,39.43,1723955584287
sensor_1,18.51,1011.84,48.81,1723955584287
sensor_2,23.03,1197.75,58.18,1723955584287
sensor_0,14.41,799.21,39.36,1723955584297
sensor_1,19.11,1012.45,48.72,1723955584297
sensor_2,23.07,1198.66,58.17,1723955584297
sensor_0,14.51,799.89,39.48,1723955584307
sensor_1,18.75,1011.89,48.82,1723955584307
sensor_2,23.57,1197.96,58.24,1723955584307
sensor_0,14.64,799.03,39.57,1723955584318
sensor_1,18.89,1012.38,48.94,1723955584318
sensor_2,23.45,1198.41,58.58,1723955584318
sensor_0,14.66,799.46,39.5,1723955584328
sensor_1,19.26,1012.02,49.06,1723955584328
sensor_2,23.82,1198.6,58.62,1723955584329
sensor_0,14.46,800.03,39.53,1723955584339
sensor_1,19.42,1012.74,49.13,1723955584339
sensor_2,23.54,1198.86,58.76,1723955584339
sensor_0,14.82,800.0,39.6,1723955584349
sensor_1,19.2,1012.01,49.18,1723955584349
sensor_2,23.95,1199.32,58.88,1723955584349
sensor_0,14.66,799.75,39.72,1723955584359
sensor_1,19.46,1012.73,49.37,1723955584359
sensor_2,23.97,1198.64,58.92,1723955584359
sensor_0,14.75,799.38,39.64,1723955584369
sensor_1,19.47,1012.41,49.37,1723955584370
sensor_2,23.97,1199.47,59.28,1723955584370
sensor_0,14.61,800.07,39.82,1723955584380
sensor_1,19.37,1012.6,49.58,1723955584380
sensor_2,24.37,1199.23,59.29,1723955584380
sensor_0,14.7,800.03,39.82,1723955584390
sensor_1,19.88,1013.05,49.61,1723955584390
sensor_2,24.61,1199.88,59.41,1723955584390
sensor_0,14.78,800.03,39.95,1723955584400
sensor_1,19.81,1013.11,49.62,1723955584400
sensor_2,24.83,1199.52,59.6,1723955584400
sensor_0,14.77,800.06,39.85,1723955584410
sensor_1,19.58,1013.56,49.91,1723955584410
sensor_2,24.58,1199.56,59.81,1723955584410
sensor_0,14.91,799.8,40.02,1723955584421
sensor_1,19.93,1012.83,49.98,1723955584421
sensor_2,24.73,1199.62,59.86,1723955584421
sensor_0,15.01,799.71,39.98,1723955584431
sensor_1,20.03,1012.79,49.97,1723955584431
sensor_2,24.96,1200.49,60.15,1723955584431
sensor_0,15.1,800.31,40.06,1723955584441
sensor_1,19.99,1013.08,50.22,1723955584441
sensor_2,25.22,1200.69,60.17,1723955584441
sensor_0,15.26,799.68,40.2,1723955584451
sensor_1,20.35,1013.7,50.3,1723955584451
sensor_2,25.53,1200.79,60.42,1723955584451
sensor_0,15.09,799.71,40.09,1723955584461
sensor_1,20.25,1013.82,50.36,1723955584462
sensor_2,25.72,1200.89,60.53,1723955584462
sensor_0,15.15,800.07,40.17,1723955584472
sensor_1,20.46,1013.95,50.29,1723955584472
sensor_2,25.63,1200.51,60.64,1723955584472
sensor_0,15.27,800.47,40.29,1723955584482
sensor_1,20.3,1013.6,50.39,1723955584482
sensor_2,25.88,1200.85,60.77,1723955584482
sensor_0,15.46,800.66,40.37,1723955584492
sensor_1,20.59,1013.47,50.72,1723955584492
sensor_2,26.0,1200.73,60.82,1723955584492
sensor_0,15.49,800.75,40.35,1723955584503
sensor_1,20.87,1014.36,50.69,1723955584503
sensor_2,26.02,1201.36,61.03,1723955584503
sensor_0,15.52,800.79,40.49,1723955584513
sensor_1,20.51,1013.73,50.77,1723955584513
sensor_2,26.13,1200.82,61.27,1723955584513
sensor_0,15.64,800.3,40.37,1723955584523
sensor_1,21.1,1013.94,50.91,1723955584523
sensor_2,26.5,1200.99,61.42,1723955584523
sensor_0,15.55,800.59,40.4,1723955584533
sensor_1,20.83,1013.71,50.88,1723955584534
sensor_2,26.37,1201.42,61.48,1723955584534
sensor_0,15.51,800.31,40.49,1723955584544
sensor_1,21.13,1013.94,51.07,1723955584544
sensor_2,26.5,1201.34,61.73,1723955584544
sensor_0,15.74,800.5,40.65,1723955584554
sensor_1,21.37,1014.13,51.04,1723955584554
sensor_2,26.59,1201.26,61.76,1723955584554
sensor_0,15.62,801.01,40.53,1723955584564
sensor_1,21.06,1013.99,51.11,1723955584564
sensor_2,26.95,1201.95,61.86,1723955584564
sensor_0,15.81,800.66,40.72,1723955584575
sensor_1,21.33,1014.26,51.3,1723955584575
sensor_2,26.91,1201.44,61.95,1723955584575
sensor_0,15.79,800.26,40.75,1723955584585
sensor_1,21.49,1014.26,51.35,1723955584585
sensor_2,26.87,1202.23,62.15,1723955584585
sensor_0,15.6,801.12,40.74,1723955584595
sensor_1,21.57,1014.22,51.46,1723955584595
sensor_2,27.26,1202.43,62.07,1723955584595
sensor_0,15.61,800.87,40.86,1723955584605
sensor_1,21.23,1014.51,51.54,1723955584606
sensor_2,27.31,1201.8,62.24,1723955584606
sensor_0,15.75,801.16,40.82,1723955584616
sensor_1,21.34,1014.78,51.46,1723955584616
sensor_2,27.38,1202.23,62.47,1723955584616
sensor_0,15.84,800.78,40.79,1723955584626
sensor_1,21.67,1015.06,51.74,1723955584626
sensor_2,27.63,1202.84,62.47,1723955584626
sensor_0,15.98,800.46,40.92,1723955584636
sensor_1,21.71,1014.9,51.68,1723955584636
sensor_2,27.42,1202.02,62.5,1723955584636
sensor_0,15.89,801.35,40.96,1723955584647
sensor_1,21.6,1014.6,51.8,1723955584647
sensor_2,27.65,1202.3,62.63,1723955584647
sensor_0,15.85,800.48,40.95,1723955584657
sensor_1,22.05,1014.91,51.69,1723955584657
sensor_2,27.55,1202.18,62.72,1723955584657
sensor_0,15.98,800.69,40.83,1723955584667
sensor_1,21.93,1014.69,51.94,1723955584667
sensor_2,27.89,1203.03,62.79,1723955584667
sensor_0,15.89,801.41,40.99,1723955584677
sensor_1,21.86,1014.62,51.98,1723955584677
sensor_2,27.62,1203.09,62.89,1723955584677
sensor_0,15.94,801.24,41.0,1723955584687
sensor_1,21.97,1014.85,51.94,1723955584688
sensor_2,27.69,1202.36,62.92,1723955584688
sensor_0,16.1,800.96,41.03,1723955584698
sensor_1,22.15,1015.14,52.03,1723955584698
sensor_2,28.04,1202.93,62.81,1723955584698
sensor_0,15.88,801.41,41.03,1723955584708
sensor_1,21.98,1015.59,52.02,1723955584708
sensor_2,27.76,1202.71,62.92,1723955584708
sensor_0,16.07,801.21,41.02,1723955584718
sensor_1,21.79,1014.86,52.09,1723955584718
sensor_2,28.15,1203.44,63.0,1723955584718
sensor_0,16.19,800.81,41.09,1723955584728
sensor_1,21.74,1015.7,51.97,1723955584728
sensor_2,27.98,1203.51,63.05,1723955584728
sensor_0,16.15,801.24,41.04,1723955584738
sensor_1,22.21,1015.1,51.92,1723955584739
sensor_2,27.96,1202.66,63.09,1723955584739
sensor_0,15.9,801.27,41.05,1723955584749
sensor_1,21.99,1015.51,52.0,1723955584749
sensor_2,27.99,1203.27,62.9,1723955584749
sensor_0,16.02,801.03,40.9,1723955584759
sensor_1,21.8,1014.9,52.08,1723955584759
sensor_2,28.08,1202.89,62.96,1723955584759
sensor_0,16.03,800.73,40.95,1723955584769
sensor_1,21.75,1015.72,52.1,1723955584769
sensor_2,27.75,1203.4,62.87,1723955584769
sensor_0,16.17,800.81,40.91,1723955584780
sensor_1,22.15,1014.92,51.89,1723955584780
sensor_2,27.86,1202.72,63.02,1723955584780
sensor_0,16.16,801.09,40.95,1723955584790
sensor_1,21.89,1015.76,52.03,1723955584790
sensor_2,27.79,1203.09,62.89,1723955584790
sensor_0,16.05,801.4,40.87,1723955584800
sensor_1,22.22,1014.61,51.95,1723955584800
sensor_2,28.03,1203.36,62.93,1723955584800
sensor_0,15.79,800.8,41.03,1723955584810
sensor_1,22.05,1014.62,51.99,1723955584810
sensor_2,27.68,1202.8,62.76,1723955584810
sensor_0,15.88,800.9,40.94,1723955584821
sensor_1,22.05,1015.13,51.96,1723955584821
sensor_2,27.59,1202.93,62.83,1723955584821
sensor_0,16.04,801.06,40.84,1723955584831
sensor_1,21.89,1014.59,51.84,1723955584831
sensor_2,27.56,1202.35,62.82,1723955584831
sensor_0,15.98,801.11,40.86,1723955584841
sensor_1,21.95,1015.59,51.69,1723955584841
sensor_2,27.88,1202.52,62.67,1723955584841
sensor_0,16.03,801.33,40.8,1723955584851
sensor_1,21.71,1015.46,51.65,1723955584852
sensor_2,27.84,1202.36,62.6,1723955584852
sensor_0,15.82,800.78,40.83,1723955584862
sensor_1,21.66,1014.81,51.72,1723955584862
sensor_2,27.4,1202.39,62.57,1723955584862
sensor_0,15.93,801.04,40.75,1723955584872
sensor_1,21.76,1014.73,51.54,1723955584872
sensor_2,27.39,1202.95,62.39,1723955584872
sensor_0,15.6,800.54,40.78,1723955584882
sensor_1,21.44,1014.53,51.5,1723955584882
sensor_2,27.16,1201.97,62.36,1723955584882
sensor_0,15.62,800.48,40.74,1723955584892
sensor_1,21.83,1014.92,51.58,1723955584892
sensor_2,27.09,1202.82,62.31,1723955584892
sensor_0,15.6,800.47,40.82,1723955584903
sensor_1,21.72,1014.14,51.34,1723955584903
sensor_2,27.33,1202.28,62.3,1723955584903
sensor_0,15.7,801.08,40.69,1723955584913
sensor_1,21.52,1014.24,51.43,1723955584913
sensor_2,26.88,1202.02,62.12,1723955584913
sensor_0,15.52,800.69,40.72,1723955584923
sensor_1,21.35,1014.9,51.46,1723955584923
sensor_2,26.96,1202.38,61.92,1723955584923
sensor_0,15.81,800.32,40.71,1723955584933
sensor_1,21.48,1014.86,51.33,1723955584933
sensor_2,26.89,1202.25,61.93,1723955584933
sensor_0,15.6,800.86,40.66,1723955584943
sensor_1,20.91,1014.32,51.18,1723955584943
sensor_2,26.67,1201.86,61.79,1723955584944
sensor_0,15.68,800.34,40.58,1723955584954
sensor_1,21.21,1014.44,51.12,1723955584954
sensor_2,26.64,1201.7,61.71,1723955584954
sensor_0,15.57,800.5,40.44,1723955584964
sensor_1,21.25,1014.85,50.95,1723955584964
sensor_2,26.59,1201.82,61.59,1723955584964
sensor_0,15.49,800.83,40.48,1723955584974
sensor_1,20.78,1013.65,50.86,1723955584974
sensor_2,26.28,1201.22,61.28,1723955584974
sensor_0,15.45,800.66,40.47,1723955584984
sensor_1,20.71,1013.98,50.93,1723955584984
sensor_2,26.07,1201.51,61.29,1723955584985
sensor_0,15.48,800.32,40.37,1723955584995
sensor_1,20.67,1014.11,50.59,1723955584995
sensor_2,26.08,1201.47,61.2,1723955584995
sensor_0,15.31,800.02,40.36,1723955585005
sensor_1,20.6,1013.3,50.59,1723955585005
sensor_2,25.9,1201.24,60.85,1723955585005
sensor_0,15.45,799.95,40.3,1723955585015
sensor_1,20.73,1013.84,50.53,1723955585015
sensor_2,25.85,1201.05,60.73,1723955585015
sensor_0,15.29,799.96,40.32,1723955585025
sensor_1,20.15,1013.73,50.37,1723955585026
sensor_2,25.56,1200.58,60.63,1723955585026
sensor_0,15.22,799.74,40.11,1723955585036
sensor_1,20.17,1013.93,50.26,1723955585036
sensor_2,25.56,1200.2,60.62,1723955585036
sensor_0,15.04,800.42,40.18,1723955585046
sensor_1,20.51,1013.32,50.31,1723955585046
sensor_2,25.48,1200.27,60.28,1723955585046
sensor_0,14.99,799.79,40.11,1723955585056
sensor_1,20.22,1013.8,50.25,1723955585056
sensor_2,25.45,1199.92,60.17,1723955585056
sensor_0,15.07,800.47,39.99,1723955585067
sensor_1,19.95,1012.91,50.17,1723955585067
sensor_2,25.11,1199.57,59.97,1723955585067
